	id	codigo_ngbe	codigo_ngbe_text	nombre_extendido	identificador_geografico	nombre_alternativo_2	nombre_alternativo_3	nombre_variante_1	nombre_variante_2	nombre_variante_3	fuente_extendido	fuente_idg	fuente_alternativo_2	fuente_alternativo_3	fuente_variante_1	fuente_variante_2	fuente_variante_3	idioma_extendido	idioma_idg	idioma_alternativo_2	idioma_alternativo_3	idioma_variante_1	idioma_variante_2	idioma_variante_3	estatus_extendido	estatus_idg	estatus_alternativo_2	estatus_alternativo_3	estatus_variante_1	estatus_variante_2	estatus_variante_3	long_etrs89_regcan95	lat_etrs89_regcan95	huso_etrs89_regcan95	x_utm_etrs89_regcan95	y_utm_etrs89_regcan95	hojamtn_25	codigo_ine	provincias_nombre	provincias_id
46046	2812263	2.1.3	Poblaciones y construcciones.Capital de municipio		Jamilena							MITMA.IGN.NGMEP														Oficial						-3.91151158	37.74666908	30.0	419696.34791087	4178099.09003229	0946c4	23051000101	Jaén	23
46080	2812268	2.1.3	Poblaciones y construcciones.Capital de municipio		Lopera							MITMA.IGN.NGMEP														Oficial						-4.21432714	37.94392635	30.0	393302.224927274	4200288.86221547	0924c2	23056000101	Jaén	23
46102	2814831	2.1.3	Poblaciones y construcciones.Capital de municipio		Lora de Estepa							MITMA.IGN.NGMEP														Oficial						-4.82593739	37.27018223	30.0	338104.543527292	4126407.74567349	1006c1	41054000101	Sevilla	41
46229	2812267	2.1.3	Poblaciones y construcciones.Capital de municipio		Linares							MITMA.IGN.NGMEP														Oficial						-3.63503009	38.0920657	30.0	444315.554157189	4216220.35987564	0905c2	23055000501	Jaén	23
46297	2811500	2.1.3	Poblaciones y construcciones.Capital de municipio		Montillana							MITMA.IGN.NGMEP														Oficial						-3.67229243	37.50191737	30.0	440577.185426589	4150766.30419392	0969c4	18137000101	Granada	18
46345	2814515	2.1.3	Poblaciones y construcciones.Capital de municipio		Linares							MITMA.IGN.NGMEP														Oficial						-4.58	43.25363889	30.0	371746.771940888	4790193.48698111	0056c2	39049000401	Cantabria	39
46373	2813253	2.1.3	Poblaciones y construcciones.Capital de municipio		Periana							MITMA.IGN.NGMEP														Oficial						-4.19045032	36.92659688	30.0	393974.538828423	4087391.37655578	1039c2	29079000613	Málaga	29
46394	2812270	2.1.3	Poblaciones y construcciones.Capital de municipio		Mancha Real							MITMA.IGN.NGMEP														Oficial						-3.61182745	37.78628089	30.0	446127.409048993	4182279.11607233	0947c2	23058000101	Jaén	23
46411	2811494	2.1.3	Poblaciones y construcciones.Capital de municipio		Marchal							MITMA.IGN.NGMEP														Oficial						-3.20145295	37.29676817	30.0	482145.401335059	4127813.67382298	1010c2	18128000101	Granada	18
46414	2812271	2.1.3	Poblaciones y construcciones.Capital de municipio		Marmolejo							MITMA.IGN.NGMEP														Oficial						-4.17086502	38.04499845	30.0	397262.288753496	4211454.69881257	0904c3	23059000101	Jaén	23
46417	2814837	2.1.3	Poblaciones y construcciones.Capital de municipio		Marchena							MITMA.IGN.NGMEP														Oficial						-5.41641222	37.33366244	30.0	285923.321736883	4134626.3064946	0986c3	41060000501	Sevilla	41
46418	2814838	2.1.3	Poblaciones y construcciones.Capital de municipio		Marinaleda							MITMA.IGN.NGMEP														Oficial						-4.96269072	37.37115941	30.0	326210.954852441	4137854.71494971	0987c4	41061000101	Sevilla	41
46435	2812272	2.1.3	Poblaciones y construcciones.Capital de municipio		Martos							MITMA.IGN.NGMEP														Oficial						-3.96731694	37.72361102	30.0	414753.376225926	4175590.12546286	0946c4	23060000501	Jaén	23
46496	2812279	2.1.3	Poblaciones y construcciones.Capital de municipio		Pegalajar							MITMA.IGN.NGMEP														Oficial						-3.64910065	37.73946634	30.0	442809.360585571	4177107.19875061	0947c4	23067000201	Jaén	23
46517	2811501	2.1.3	Poblaciones y construcciones.Capital de municipio		Moraleda de Zafayona							MITMA.IGN.NGMEP														Oficial						-3.96451008	37.16801177	30.0	414369.773710768	4113946.19113175	1008c4	18138000201	Granada	18
46538	2813247	2.1.3	Poblaciones y construcciones.Capital de municipio		Mollina							MITMA.IGN.NGMEP														Oficial						-4.65776429	37.1257807	30.0	352736.341294311	4110111.838393	1023c2	29072000301	Málaga	29
46567	2809060	2.1.3	Poblaciones y construcciones.Capital de municipio		Nacimiento							MITMA.IGN.NGMEP														Oficial						-2.64792293	37.10502345	30.0	531283.349332364	4106581.0518931	1029c2	4065000301	Almería	04
46601	2812275	2.1.3	Poblaciones y construcciones.Capital de municipio		Navas de San Juan							MITMA.IGN.NGMEP														Oficial						-3.31556715	38.18386443	30.0	472363.331374006	4226262.52898844	0885c4	23063000101	Jaén	23
46615	2811988	2.1.3	Poblaciones y construcciones.Capital de municipio		Niebla							MITMA.IGN.NGMEP														Oficial						-6.67961259	37.36154941	29.0	705492.239709286	4137507.3402067	0982c4	21053000801	Huelva	21
46616	2812276	2.1.3	Poblaciones y construcciones.Capital de municipio		Noalejo							MITMA.IGN.NGMEP														Oficial						-3.65363388	37.52893667	30.0	442247.229000909	4153752.33749726	0969c4	23064000201	Jaén	23
46679	2809065	2.1.3	Poblaciones y construcciones.Capital de municipio		Oria							MITMA.IGN.NGMEP														Oficial						-2.29602131	37.48360163	30.0	562238.74390066	4148754.74902774	0995c2	4070000101	Almería	04
46685	2812277	2.1.3	Poblaciones y construcciones.Capital de municipio		Orcera							MITMA.IGN.NGMEP														Oficial						-2.65920392	38.31772994	30.0	529791.470853335	4241123.7069496	0887c2	23065000501	Jaén	23
46701	2810507	2.1.3	Poblaciones y construcciones.Capital de municipio		Olvera							MITMA.IGN.NGMEP														Oficial						-5.26815266	36.93513981	30.0	298002.617279571	4090080.54445883	1036c2	11024000401	Cádiz	11
46708	2811511	2.1.3	Poblaciones y construcciones.Capital de municipio		Padul							MITMA.IGN.NGMEP														Oficial						-3.62445156	37.02421644	30.0	444456.076118083	4097741.04748541	1026c4	18150000301	Granada	18
46713	2814845	2.1.3	Poblaciones y construcciones.Capital de municipio		Osuna							MITMA.IGN.NGMEP														Oficial						-5.10120623	37.23757134	30.0	313614.909199972	4123296.08183808	1005c3	41068000101	Sevilla	41
46765	2814848	2.1.3	Poblaciones y construcciones.Capital de municipio		Paradas							MITMA.IGN.NGMEP														Oficial						-5.49618766	37.28989484	30.0	278726.280470469	4129953.42879626	1004c1	41071000401	Sevilla	41
46788	2812278	2.1.3	Poblaciones y construcciones.Capital de municipio		Peal de Becerro							MITMA.IGN.NGMEP														Oficial						-3.12686117	37.91218339	30.0	488848.657219024	4196079.24302839	0928c3	23066000201	Jaén	23
46790	2811991	2.1.3	Poblaciones y construcciones.Capital de municipio		Paterna del Campo							MITMA.IGN.NGMEP														Oficial						-6.40156272	37.42110994	29.0	729938.280840993	4144758.74991771	0983c1	21056000101	Huelva	21
46795	2814849	2.1.3	Poblaciones y construcciones.Capital de municipio		Pedrera							MITMA.IGN.NGMEP														Oficial						-4.89550627	37.22335024	30.0	331831.589547355	4121332.89962554	1005c4	41072000101	Sevilla	41
46869	2811527	2.1.3	Poblaciones y construcciones.Capital de municipio		Salar							MITMA.IGN.NGMEP														Oficial						-4.06768452	37.14891071	30.0	405185.707816216	4111925.24618759	1025c1	18171000601	Granada	18
46876	2812286	2.1.3	Poblaciones y construcciones.Capital de municipio		Sabiote							MITMA.IGN.NGMEP														Oficial						-3.30737858	38.06925563	30.0	473038.349957729	4213543.71593126	0906c4	23075000101	Jaén	23
46934	2810509	2.1.3	Poblaciones y construcciones.Capital de municipio		Prado del Rey							MITMA.IGN.NGMEP														Oficial						-5.55753213	36.78745433	30.0	271787.403036637	4074345.75326489	1049c2	11026000101	Cádiz	11
46968	2814853	2.1.3	Poblaciones y construcciones.Capital de municipio		Pruna							MITMA.IGN.NGMEP														Oficial						-5.22174386	36.97277038	30.0	302233.666230156	4094158.49494851	1036c2	41076000101	Sevilla	41
46982	2810512	2.1.3	Poblaciones y construcciones.Capital de municipio		Puerto Serrano							MITMA.IGN.NGMEP														Oficial						-5.54691548	36.92280153	30.0	273135.607541175	4089338.79563675	1035c2	11029000201	Cádiz	11
47007	2811524	2.1.3	Poblaciones y construcciones.Capital de municipio		Purullena							MITMA.IGN.NGMEP														Oficial						-3.18924015	37.31771856	30.0	483232.464908501	4130135.65668298	1010c2	18167000201	Granada	18
47029	2812284	2.1.3	Poblaciones y construcciones.Capital de municipio		Quesada							MITMA.IGN.NGMEP														Oficial						-3.06778027	37.84747175	30.0	494036.768616883	4188894.07763829	0928c3	23073001101	Jaén	23
47102	2813258	2.1.3	Poblaciones y construcciones.Capital de municipio		Ronda							MITMA.IGN.NGMEP														Oficial						-5.1654186	36.73725905	30.0	306655.454542755	4067912.29663008	1051c3	29084001301	Málaga	29
47173	2813262	2.1.3	Poblaciones y construcciones.Capital de municipio		Sierra de Yeguas							MITMA.IGN.NGMEP														Oficial						-4.86861331	37.1240068	30.0	334000.463968895	4110263.05741672	1022c2	29088000201	Málaga	29
47225	2811530	2.1.3	Poblaciones y construcciones.Capital de municipio		Santa Fe							MITMA.IGN.NGMEP														Oficial						-3.71896428	37.18938734	30.0	436187.938203802	4116124.0691708	1009c3	18175000301	Granada	18
47231	2813561	2.1.3	Poblaciones y construcciones.Capital de municipio		Santa Fe							MITMA.IGN.NGMEP														Oficial						-1.24588807	42.77574553	30.0	643495.409602281	4737404.20169201	0142c2	31241001001	Navarra	31
47260	2812288	2.1.3	Poblaciones y construcciones.Capital de municipio		Santiago de Calatrava							MITMA.IGN.NGMEP														Oficial						-4.1704972	37.75328664	30.0	396888.332061616	4179087.14284784	0946c1	23077000101	Jaén	23
47261	2812289	2.1.3	Poblaciones y construcciones.Capital de municipio		Santisteban del Puerto							MITMA.IGN.NGMEP														Oficial						-3.20529254	38.2507004	30.0	482037.38705649	4233651.26804145	0885c2	23079001001	Jaén	23
47286	2813263	2.1.3	Poblaciones y construcciones.Capital de municipio		Teba							MITMA.IGN.NGMEP														Oficial						-4.92158172	36.98132441	30.0	328974.468545744	4094526.21225711	1037c2	29089000201	Málaga	29
47350	2812294	2.1.3	Poblaciones y construcciones.Capital de municipio		Torreblascopedro							MITMA.IGN.NGMEP														Oficial						-3.63681227	37.99630661	30.0	444086.498639703	4205596.52043425	0926c2	23085000201	Jaén	23
47390	2812297	2.1.3	Poblaciones y construcciones.Capital de municipio		Torreperogil							MITMA.IGN.NGMEP														Oficial						-3.28685384	38.03342782	30.0	474826.410046326	4209562.74238158	0906c4	23088000301	Jaén	23
47395	2812296	2.1.3	Poblaciones y construcciones.Capital de municipio		Torredonjimeno							MITMA.IGN.NGMEP														Oficial						-3.95783111	37.76767149	30.0	415639.385065804	4180470.09334721	0946c2	23087000401	Jaén	23
47411	2812005	2.1.3	Poblaciones y construcciones.Capital de municipio		Trigueros							MITMA.IGN.NGMEP														Oficial						-6.83379212	37.38311439	29.0	691781.45374186	4139575.59251986	0982c3	21070000106	Huelva	21
47419	2812298	2.1.3	Poblaciones y construcciones.Capital de municipio		Torres							MITMA.IGN.NGMEP														Oficial						-3.51098941	37.7863017	30.0	455006.471339022	4182228.11630202	0948c1	23090000101	Jaén	23
47438	2811541	2.1.3	Poblaciones y construcciones.Capital de municipio		Villanueva de las Torres							MITMA.IGN.NGMEP														Oficial						-3.0883099	37.55620411	30.0	492200.134972848	4156580.46778466	0971c3	18187000101	Granada	18
47457	2813272	2.1.3	Poblaciones y construcciones.Capital de municipio		Villanueva de Tapia							MITMA.IGN.NGMEP														Oficial						-4.33427797	37.18382365	30.0	381564.685122378	4116098.38086477	1007c4	29098000101	Málaga	29
47459	2812305	2.1.3	Poblaciones y construcciones.Capital de municipio		Villanueva del Arzobispo							MITMA.IGN.NGMEP														Oficial						-3.0118661	38.16962851	30.0	498960.592427753	4224635.9943077	0886c4	23097000301	Jaén	23
47461	2813270	2.1.3	Poblaciones y construcciones.Capital de municipio		Villanueva del Rosario							MITMA.IGN.NGMEP														Oficial						-4.36394556	36.99699553	30.0	378633.522161528	4095408.48159938	1039c1	29096000101	Málaga	29
47472	2809083	2.1.3	Poblaciones y construcciones.Capital de municipio		Tabernas							MITMA.IGN.NGMEP														Oficial						-2.39150625	37.04984427	30.0	554106.301013083	4100574.89153645	1030c3	4088001201	Almería	04
47477	2812293	2.1.3	Poblaciones y construcciones.Capital de municipio		Sorihuela del Guadalimar							MITMA.IGN.NGMEP														Oficial						-3.05437633	38.24012192	30.0	495241.51207076	4232458.98917455	0886c3	23084000101	Jaén	23
47491	2813271	2.1.3	Poblaciones y construcciones.Capital de municipio		Villanueva del Trabuco							MITMA.IGN.NGMEP														Oficial						-4.33741698	37.02928696	30.0	381044.556607177	4098957.45885391	1024c4	29097000101	Málaga	29
47615	2812303	2.1.3	Poblaciones y construcciones.Capital de municipio		Villacarrillo							MITMA.IGN.NGMEP														Oficial						-3.08623926	38.10893521	30.0	492439.636696448	4217905.23152412	0907c1	23095000701	Jaén	23
47751	2812302	2.1.3	Poblaciones y construcciones.Capital de municipio		Vilches							MITMA.IGN.NGMEP														Oficial						-3.50741052	38.20444294	30.0	455574.534760966	4228620.448783	0885c3	23094000701	Jaén	23
47772	2812306	2.1.3	Poblaciones y construcciones.Capital de municipio		Villardompardo							MITMA.IGN.NGMEP														Oficial						-4.00116322	37.83963871	30.0	411908.362024493	4188495.00943895	0925c4	23098000201	Jaén	23
47791	2812012	2.1.3	Poblaciones y construcciones.Capital de municipio		Villarrasa							MITMA.IGN.NGMEP														Oficial						-6.60851594	37.38899587	29.0	711712.265085635	4140710.18472967	0982c4	21077000101	Huelva	21
47794	2812308	2.1.3	Poblaciones y construcciones.Capital de municipio		Villarrodrigo							MITMA.IGN.NGMEP														Oficial						-2.63544201	38.48582539	30.0	531794.959115457	4259783.54108862	0865c2	23101000301	Jaén	23
47832	2810525	2.1.3	Poblaciones y construcciones.Capital de municipio		Zahara							MITMA.IGN.NGMEP														Oficial						-5.39031673	36.84027651	30.0	286857.452747857	4079820.63531816	1036c3	11042000401	Cádiz	11
47860	2811559	2.1.3	Poblaciones y construcciones.Capital de municipio		Zagra							MITMA.IGN.NGMEP														Oficial						-4.16837282	37.25404177	30.0	396387.719048621	4123694.21459649	1008c1	18913000101	Granada	18
49581	2811434	2.1.3	Poblaciones y construcciones.Capital de municipio		Cogollos de Guadix							MITMA.IGN.NGMEP														Oficial						-3.16027745	37.22498913	30.0	485781.266080981	4119843.65144865	1011c3	18049000101	Granada	18
49600	2812285	2.1.3	Poblaciones y construcciones.Capital de municipio		Rus							MITMA.IGN.NGMEP														Oficial						-3.4618876	38.04723586	30.0	459473.421413506	4211156.63442465	0906c3	23074000201	Jaén	23
49641	2811411	2.1.3	Poblaciones y construcciones.Capital de municipio		Baza							MITMA.IGN.NGMEP														Oficial						-2.77485648	37.49077779	30.0	519902.913007097	4149342.00633915	0994c1	18023000301	Granada	18
49646	2811946	2.1.3	Poblaciones y construcciones.Capital de municipio		Beas							MITMA.IGN.NGMEP														Oficial						-6.79288327	37.42630834	29.0	695291.510489862	4144452.47967873	0982c1	21011000101	Huelva	21
49648	2811433	2.1.3	Poblaciones y construcciones.Capital de municipio		Cijuela							MITMA.IGN.NGMEP														Oficial						-3.81055129	37.19984762	30.0	428068.869707337	4117350.11996981	1009c3	18048000101	Granada	18
49649	2812235	2.1.3	Poblaciones y construcciones.Capital de municipio		Canena							MITMA.IGN.NGMEP														Oficial						-3.48147823	38.04885135	30.0	457755.434498975	4211344.6009139	0906c3	23020000101	Jaén	23
49655	2813176	2.1.3	Poblaciones y construcciones.Capital de municipio		Alameda							MITMA.IGN.NGMEP														Oficial						-4.66026922	37.2094587	30.0	352676.380947227	4119399.72657431	1006c4	29001000101	Málaga	29
49872	2811445	2.1.3	Poblaciones y construcciones.Capital de municipio		Dehesas de Guadix							MITMA.IGN.NGMEP														Oficial						-3.10106009	37.5910137	30.0	491078.14327722	4160443.51985063	0971c1	18064000201	Granada	18
49874	2811540	2.1.3	Poblaciones y construcciones.Capital de municipio		Ventas de Huelma							MITMA.IGN.NGMEP														Oficial						-3.82180401	37.07036589	30.0	426945.85552856	4102994.15939152	1026c3	18185000201	Granada	18
50252	2805079	2.1.4	Poblaciones y construcciones.Capital de EATIM		Espejo							MPT.REL							spa							Oficial						-3.04699549699995	42.809082356	30.0	496157.636159718	4739615.14205637	0137c1	01055001100	Araba/Álava	1
50518	2805599	2.1.4	Poblaciones y construcciones.Capital de EATIM		Linares							MITMA.IGN.NGMEP														Oficial						-3.63488812699995	43.0034791680001	30.0	448254.159543856	4761396.694153	0084c4	09215001200	Burgos	9
51251	2803038	2.1.4	Poblaciones y construcciones.Capital de EATIM		Torres							MITMA.IGN.NGMEP														Oficial						-1.56127921299992	42.7335208330001	30.0	617774.255109017	4732226.95627029	0141c4	31088000800	Navarra	31
51442	2808202	2.1.4	Poblaciones y construcciones.Capital de EATIM		Carmona							MITMA.IGN.NGMEP														Oficial						-4.35888682899991	43.2540894320001	30.0	389696.216915697	4789928.02603796	0057c1	39014000100	Cantabria	39
51693	2808281	2.1.4	Poblaciones y construcciones.Capital de EATIM		Herrera							MITMA.IGN.NGMEP														Oficial						-3.86358701099994	43.424314968	30.0	430096.591729785	4808298.14463358	0034c2	39016000400	Cantabria	39
53580	2523656	2.1.5	Poblaciones y construcciones.Entidad colectiva		Linares							MITMA.IGN.NGMEP																				-6.55920459999993	43.2327273080001	29.0	698196.5	4789551.82	0050c4	33001060000	Asturias	33
54211	2523371	2.1.5	Poblaciones y construcciones.Entidad colectiva		Marchena							MITMA.IGN.NGMEP							spa							Normalizado						-1.65380893499992	37.6650999460001	30.0	618730.24	4169510.6	0975c2	30024160000	Murcia	30
