	codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days
368	002-00171-00-00	2008-03-01	2019-07-23	388593.0	4120216.0	4161
369	002-00171-01-00	2019-03-18	2021-03-15	388480.0	4120019.0	728
370	002-00176-14	2015-03-17	2016-11-15	483164.0	4128840.0	609
371	002-00180-00-00	2006-03-13	2008-11-25	379470.0	4158701.0	988
372	002-00185-00-00	2006-06-27	2015-10-27	442857.0	4144972.0	3409
373	002-00186-01-00	2017-03-29	2020-11-03	442686.0	4144720.0	1315
374	002-00186-01-01	2016-04-11	2016-10-17	442686.0	4144720.0	189
375	002-00191-01-00	2019-06-03	2019-09-16	379255.0	4159068.0	105
376	002-00192-00-00	2006-03-21	2006-11-22	395256.0	4133728.0	246
377	002-00194-07	2017-03-20	2018-11-13	365026.0	4155088.0	603
378	002-00196-00-00	2007-04-04	2015-03-18	460653.0	4157446.0	2905
379	002-00197-00-00	2006-03-28	2006-11-13	500414.0	4174795.0	230
380	002-00197-02-01	2013-03-20	2013-11-27	373174.0	4112893.0	252
381	002-00198-00-00	2008-03-19	2017-05-17	461702.0	4146825.0	3346
382	002-00198-01-01	2016-04-13	2016-10-26	461702.0	4146825.0	196
383	002-00201-00-00	2007-03-13	2010-11-24	365663.0	4154848.0	1352
384	002-00204-01-01	2010-03-10	2019-06-26	366279.0	4155013.0	3395
385	002-00206-02	2019-03-18	2021-03-15	407331.0	4113362.0	728
386	002-00210-00-00	2006-04-26	2007-11-27	451622.0	4090681.0	580
387	002-00213-01-1	2017-04-12	2020-06-29	440866.0	4154233.0	1174
388	002-00215-00-00	2017-03-22	2020-10-14	336328.0	4125749.0	1302
389	002-00219-00-00	2006-03-14	2007-11-20	423183.0	4192797.0	616
390	002-00220-01-01	2016-04-11	2020-11-03	441076.0	4145260.0	1667
391	002-00223-00-00	2008-03-18	2015-10-27	401021.0	4145524.0	2779
392	002-00224-01-01	2020-04-08	2020-11-16	440960.47	4145359.37	222
393	002-00238-01	2009-03-11	2009-11-10	429960.0	4146393.0	244
394	002-00244-00-00	2006-04-19	2006-08-23	433242.0	4220878.0	126
395	002-00248-09-05	2020-02-12	2021-03-23	277231.0	4136247.0	405
396	002-00251-03	2012-03-13	2020-11-11	443719.0	4219643.0	3165
397	002-00278-00-00	2006-05-02	2007-11-27	441233.0	4146828.0	574
398	002-00279-00-00	2006-03-08	2011-11-23	349623.0	4172430.0	2086
399	002-00280-00-00	2006-05-02	2011-11-16	408513.89	4113028.38	2024
400	002-00285-00-00	2008-03-18	2011-11-14	441541.0	4147048.0	1336
401	002-00293-00-00	2006-05-31	2014-11-05	457425.97	4156844.68	3080
402	002-00293-01-01	2015-03-16	2020-11-16	457262.0	4156250.0	2072
403	002-00298-01	2015-03-17	2016-11-07	411494.0	4191551.0	601
404	002-00299-01	2018-03-27	2021-03-17	446433.0	4151537.0	1086
405	002-00306-01	2015-03-20	2016-09-19	492689.0	4180152.0	549
406	002-00307-00-00	2006-05-29	2008-11-11	492982.0	4180931.0	897
407	002-00328-01	2010-03-17	2012-03-14	429969.0	4146410.0	728
408	002-00331-01	2011-03-22	2011-10-25	453784.0	4186317.0	217
409	002-00333-01	2011-03-23	2011-11-16	446370.0	4150891.0	238
410	002-00339-00-00	2010-03-16	2010-11-16	446148.0	4150914.0	245
411	002-00344-00-00	2006-07-25	2019-07-09	442482.0	4152206.0	4732
412	002-00347-04-00	2017-03-20	2018-04-18	446.367	4151228.0	394
413	002-00355-06	2010-03-16	2014-10-29	447144.0	4151955.0	1688
414	002-00355-06-00	2015-04-01	2015-10-14	447044.0	4151679.0	196
415	002-00357-00-00	2006-03-07	2008-11-11	419042.0	4150851.0	980
416	002-00364-02	2009-03-09	2021-03-22	418933.0	4150616.0	4396
417	002-00377-02	2015-03-16	2016-11-15	455881.0	4188837.0	610
418	002-00377-02-1	2011-05-25	2014-11-18	455904.0	4182857.0	1273
419	002-00382-00-00	2006-05-02	2011-11-16	456453.13	4157752.37	2024
420	002-00388-00-0	2009-03-16	2011-11-07	416281.0	4158030.0	966
421	002-00388-01-01	2014-03-17	2016-11-09	416293.0	4158035.0	968
422	002-00389-01-00	2009-03-18	2015-10-27	447976.0	4149952.0	2414
423	002-00395-00-00	2010-03-24	2011-09-14	483139.0	4131682.0	539
424	002-00415-03	2011-03-23	2011-11-16	448046.0	4151617.0	238
425	002-00415-03-02	2019-02-01	2021-03-17	448056.0	4151835.0	775
426	002-00421-01	2018-03-27	2018-11-13	448212.0	4151078.0	231
427	002-00423-01	2009-07-28	2018-11-13	522352.0	4235407.0	3395
428	002-00437-01	2011-03-30	2011-11-16	449088.0	4150782.0	231
429	002-00468-00-00	2010-03-16	2010-11-16	448591.0	4151178.0	245
430	002-00533-01	2010-03-23	2019-10-29	505631.0	4176346.0	3507
431	002-00554-00-00	2006-05-02	2010-11-16	396866.0	4122564.0	1659
432	002-00556-00-00	2019-03-18	2019-07-23	396886.0	4122564.0	127
433	002-00556-07-00	2019-03-18	2019-08-05	396886.0	4122564.0	140
434	002-00556-18-00	2019-03-18	2021-03-15	396886.0	4122564.0	728
435	002-00557-00-00	2008-03-01	2019-04-08	396839.0	4122631.0	4055
436	002-00568-01-01	2016-04-05	2016-06-28	456412.0	4155876.0	84
437	002-00599-00-A0	2006-07-04	2018-11-06	445698.0	4131659.0	4508
438	002-00659-07-01	2015-03-18	2017-06-14	425130.0	4171362.0	819
439	002-00689-01	2017-03-27	2020-11-17	443319.0	4152849.0	1331
440	002-00714-00-00	2006-07-17	2009-11-09	505876.0	4177370.0	1211
441	002-00756-01	2010-03-17	2019-10-28	502135.0	4174752.0	3512
442	002-00774-00-00	2007-03-09	2009-11-11	500414.0	4174795.0	978
443	002-00885-00-10	2008-03-24	2020-11-18	395410.0	4122011.0	4622
444	002-00885-01-10	2019-03-27	2019-07-31	395410.0	4122011.0	126
445	002-18103	2009-03-24	2018-11-14	461355.0	4146424.0	3522
446	003-00001-00-00	2006-03-06	2008-11-11	427691.0	4149292.0	981
447	003-00001-04	2021-03-16	2021-03-16	335904.0	4174833.0	0
448	003-00001-07-01	2021-03-09	2021-03-23	414761.0	4107444.0	14
449	003-00002-00-00	2006-05-30	2012-07-04	368213.0	4158768.0	2227
450	003-00003-00-00	2006-06-20	2008-11-05	307648.0	4089561.0	869
451	003-00003-01-00	2009-03-17	2010-11-12	307648.0	4089561.0	605
452	003-00003-02-00	2015-09-14	2015-09-30	335607.0	4068034.0	16
453	003-00003-03	2019-07-01	2019-10-14	369879.0	4159144.0	105
454	003-00004-00-00	2006-03-23	2009-11-10	335784.0	4068362.0	1328
455	003-00004-01-01	2011-05-01	2021-03-24	350818.0	4122396.0	3615
456	003-00005-00-00	2006-05-09	2007-11-14	469345.0	4221041.0	554
457	003-00005-34-1	2016-03-22	2021-03-23	324334.0	4101063.0	1827
458	003-00006-08-00	2009-04-29	2020-06-17	367090.0	4158231.0	4067
459	003-00008-00-00	2017-03-22	2020-10-07	308369.0	4133851.0	1295
460	003-00008-03-00	2021-03-10	2021-03-31	308369.0	4133851.0	21
461	003-00009-02-00	2014-03-18	2020-11-10	314834.0	4189965.0	2429
462	003-00010-00-00	2007-03-16	2007-11-14			243
463	003-00010-02	2009-03-11	2021-03-24	430655.0	4145666.0	4396
464	003-00011-00-00	2006-07-12	2019-07-25	443405.52	4134015.6	4761
465	003-00012-00-00	2006-04-17	2014-11-12	520416.0	4185231.0	3131
466	003-00013-01	2015-03-18	2019-11-18	437377.0	4128438.0	1706
467	003-00013-02-00	2017-03-08	2021-03-24	437377.0	4128438.0	1477
468	003-00013-03-01	2009-04-22	2011-11-30	375742.0	4169676.0	952
469	003-00014-01-01	2017-03-15	2021-03-31	350887.0	4128983.0	1477
470	003-00014-02	2013-03-25	2015-11-09	425365.0	4171258.0	959
471	003-00014-02-01	2015-03-18	2021-03-24	425252.0	4171046.0	2198
472	003-00015-00-00	2008-03-11	2008-11-04	292050.0	4080039.0	238
473	003-00015-00-01	2006-04-17	2007-11-05	292050.0	4080039.0	567
474	003-00015-02-00	2009-03-16	2010-11-16	292050.0	4080039.0	610
475	003-00015-02-01	2011-03-30	2020-06-30	292050.0	4080039.0	3380
476	003-00016-00-00	2006-05-12	2009-10-27	326239.0	4101344.0	1264
477	003-00016-01	2019-03-18	2021-03-08	342822.0	4146318.0	721
478	003-00016-01-01	2009-03-11	2015-11-10	456412.0	4155876.0	2435
479	003-00016-01-1	2012-03-12	2013-11-26	326239.0	4101344.0	624
480	003-00016-01-12	2016-04-05	2020-11-16	456412.0	4155876.0	1686
481	003-00016-03	2016-03-07	2020-11-11	425032.0	4171129.0	1710
482	003-00017-00-00	2009-03-10	2009-11-18	342992.0	4146554.0	253
483	003-00017-03-00	2009-03-10	2009-11-23	342992.0	4146554.0	258
484	003-00018-00-00	2006-03-14	2011-11-30	386798.0	4194723.0	2087
485	003-00018-01-00	2012-03-13	2015-11-17	343399.0	4146465.0	1344
486	003-00018-07-1	2010-03-09	2011-11-22	378628.0	4099024.0	623
487	003-00021-00-00	2006-05-31	2009-11-23	348807.0	4117326.0	1272
488	003-00021-01-01	2010-03-10	2021-03-24	348807.0	4117317.0	4032
489	003-00021-15-00	2011-05-11	2015-11-23	3858776786.0	41838440094.0	1657
490	003-00022-00-00	2006-06-15	2020-10-12	297768.0	4092145.0	5233
491	003-00022-02-00	2020-03-17	2020-11-17	334072.0	4168341.0	245
492	003-00023-01	2009-07-28	2018-11-12	524580.0	4253625.0	3394
493	003-00025-01-06	2015-03-18	2021-03-24	349602.0	4124448.0	2198
494	003-00028-00-00	2006-03-06	2011-11-23	336603.0	4173911.0	2088
495	003-00029-00-00	2006-03-21	2009-11-24	363946.0	4220766.0	1344
496	003-00029-03	2021-03-17	2021-03-24	424906.0	4170775.0	7
497	003-00029-06-01	2010-03-08	2020-10-14	363908.0	4220771.0	3873
498	003-00029-06-02	2020-01-08	2021-03-17	363908.0	4220771.0	434
499	003-00030-00-00	2008-03-01	2008-10-08	381662.0	4117566.0	221
500	003-00032-02-01	2013-03-25	2016-11-08	349160.0	4116527.0	1324
501	003-00033-00-00	2006-03-14	2014-11-05	383803.0	4198572.0	3158
502	003-00034-00-10	2006-05-02	2006-11-15	317719.0	4192021.0	197
503	003-00035-00-00	2006-03-07	2010-11-08	399623.0	4175106.0	1707
504	003-00036-00-00	2006-05-30	2015-10-27	443231.0	4144167.0	3437
505	003-00036-01-01	2010-03-09	2021-03-24	359252.0	4118557.0	4033
506	003-00037-02-01	2017-03-29	2020-11-03	443231.0	4144167.0	1315
507	003-00037-02-1	2016-04-11	2016-10-17	443231.0	4144167.0	189
508	003-00039-00-A0	2006-04-20	2018-11-06	445878.0	4132439.0	4583
509	003-00039-01-01	2020-04-07	2020-11-17	442836.31	4144068.46	224
510	003-00040-00-00	2006-03-29	2019-06-26	344418.0	4144782.0	4837
511	003-00040-02-00	2019-03-19	2021-03-16	344418.0	4144782.0	728
512	003-00042-01-01	2017-03-21	2017-11-08	33210902975.0	41250782722.0	232
513	003-00042-01-1	2018-04-04	2021-03-29	331959.0	4124747.0	1090
514	003-00043-00-00	2017-03-22	2020-10-14	337372.0	4121744.0	1302
515	003-00045-00-00	2006-04-18	2007-11-14	473997.0	4219288.0	575
516	003-00046-10	2016-03-15	2016-11-14	385622.0	4182536.0	244
517	003-00049-00-00	2006-03-15	2007-11-21	343487.0	4219267.0	616
518	003-00049-01	2009-03-09	2021-03-23	433239.0	4142752.0	4397
519	003-00049-02-00	2014-03-18	2020-09-22	317417.0	4188630.0	2380
520	003-00050-00-00	2008-03-17	2013-11-12	317417.0	4188630.0	2066
521	003-00050-00-MZ	2007-03-19	2007-11-26	317417.0	4188630.0	252
522	003-00051-01	2019-07-17	2021-03-23	468316.0	4195094.0	615
523	003-00052-00-00	2008-03-01	2012-09-25	391979.0	4119427.0	1669
524	003-00052-36-00	2012-03-27	2021-03-15	391979.0	4119427.0	3275
525	003-00054-00-00	2006-03-13	2008-11-25	352657.0	416300.0	988
526	003-00054-01-01	2013-04-23	2013-11-12	423651.0	4194555.0	203
527	003-00054-02-00	2010-04-05	2011-03-30	445253.0	4222385.0	359
528	003-00055-01	2015-04-13	2021-03-23	456917.0	4213876.0	2171
529	003-00055-02	2019-03-26	2020-11-18	446326.0	4132302.0	603
530	003-00056-00-00	2006-04-03	2016-11-07	470528.0	4217500.0	3871
531	003-00057-00-00	2006-05-29	2011-11-28	376494.0	4168598.0	2009
532	003-00058-02-00	2017-03-13	2021-03-30	324872.0	4123523.0	1478
533	003-00060-00-00	2006-04-03	2007-11-12	386976.0	4147360.0	588
534	003-00062-00-00	2006-03-06	2012-10-29	485370.0	4201447.0	2429
535	003-00062-01	2009-03-09	2021-03-22	423764.0	4136963.0	4396
536	003-00064-01-16	2021-03-09	2021-03-23	429816.0	4105191.0	14
537	003-00066-02-1	2017-03-07	2021-03-30	307092.0	4103925.0	1484
538	003-00067-01-01	2014-03-18	2014-11-10	417565.0	4157498.0	237
539	003-00068-01	2012-03-14	2013-11-25	374732.0	4111282.0	621
540	003-00069-00	2011-06-21	2014-11-18	409803.5611	4112179.6298	1246
541	003-00069-00-00	2006-05-10	2008-11-19	409772.549	4112192.276	924
542	003-00069-01-00	2011-05-11	2012-11-27	353748.0	4165202.0	566
543	003-00072-00-00	2008-03-14	2009-07-22	333876.0	4167258.0	495
544	003-00072-01	2009-03-09	2021-03-22	333876.0	4167258.0	4396
545	003-00073-00-00	2006-05-08	2021-09-23	491145.0	4194796.0	5617
546	003-00073-01	2009-03-16	2013-11-12	417565.0	4157498.0	1702
547	003-00073-07-01	2021-03-03	2021-03-31	318233.0	4108242.0	28
548	003-00074-00-00	2006-04-05	2011-10-31	446343.0	4157804.0	2035
549	003-00074-01	2020-05-20	2021-03-23	305558.0	4084380.0	307
550	003-00074-02-01	2009-03-11	2014-11-18	379603.0	4100811.0	2078
551	003-00075-01-01	2017-04-20	2020-09-29	446220.0	4157632.0	1258
552	003-00078-00-00	2006-03-28	2009-11-16	449492.0	4120893.0	1329
553	003-00078-01-01	2015-03-31	2020-11-11	374063.0	4110789.0	2052
554	003-00079-01	2016-04-12	2016-11-14	473448.0	4217579.0	216
555	003-00080-00-00	2007-03-21	2007-04-30	360028.0	4121825.0	40
556	003-00081-00-00	2006-03-13	2007-11-13	421628.0	4204995.0	610
557	003-00082-03	2013-04-01	2015-11-04	520147.0	4159472.0	947
558	003-00084-02	2009-03-11	2009-04-14	406458.0	4153092.0	34
559	003-00085-00-00	2006-05-08	2020-11-17	395893.0	4133707.0	5307
560	003-00085-01-03	2006-05-23	2020-11-18	427921.0	4092109.0	5293
561	003-00088-04	2013-04-08	2013-09-16			161
562	003-00089-01-01	2009-04-22	2011-11-30	375108.0	4167202.0	952
563	003-00091-00-00	2008-03-24	2008-11-24	369414.0	4143727.0	245
564	003-00091-02-01	2009-03-11	2009-11-23	369414.0	4143727.0	257
565	003-00096-00-00	2008-03-17	2009-11-24	352277.0	4215822.0	617
566	003-00096-00-01	2006-04-05	2007-11-26	352277.0	4215822.0	600
567	003-00096-03-01	2010-03-05	2021-03-17	325354.0	4215805.0	4030
568	003-00099-00-00	2006-03-13	2008-11-24	373902.0	4166879.0	987
569	003-00100-01-61	2017-03-01	2021-04-01	351236.0	4125843.0	1492
570	003-00103-00-00	2007-03-28	2019-06-26	387552.0	4147294.0	4473
571	003-00103-01-00	2019-03-06	2021-03-16	387552.0	4147294.0	741
572	003-00104-01	2019-04-01	2020-11-18	358851.0	4121423.0	597
573	003-00105-00-00	2006-05-31	2007-11-12	410037.66	4112913.5	530
574	003-00107-01-01	2014-02-18	2017-11-07	456040.0	4205359.0	1358
575	003-00110-00-00	2006-06-07	2014-11-18	392211.93	4117946.9	3086
576	003-00110-04-00	2015-03-17	2021-03-15	392211.0	4117946.0	2190
577	003-00111-02-01	2019-04-05	2019-11-20	366275.0	4200997.0	229
578	003-00113-02-01	2019-03-13	2019-04-03	366016.0	4200735.0	21
579	003-00115-00-00	2007-05-15	2007-11-27	520203.0	4184278.0	196
580	003-00115-05	2012-03-13	2014-11-11	473718.0	4218523.0	973
581	003-00118-01-25	2013-04-09	2021-03-22	456546.0	4205459.0	2904
582	003-00123-00-00	2017-03-22	2020-10-14	337372.0	4124143.0	1302
583	003-00127-01-00	2018-03-07	2021-03-22	481738.0	4216515.0	1111
584	003-00128-01-0	2019-11-06	2021-03-17	408013.0	4203820.0	497
585	003-00130-00-00	2006-03-20	2011-11-30	374208.0	4168104.0	2081
586	003-00132-00-00	2008-03-26	2008-11-21	373902.0	4167505.0	240
587	003-00134-09	2009-03-10	2011-11-08	428097.0	4148177.0	973
588	003-00137-08	2017-03-28	2020-11-17	484190.0	4131009.0	1330
589	003-00138-01-01	2017-03-22	2021-03-18	409223.0	4114593.0	1457
590	003-00139-01-0	2019-09-05	2019-10-28	458861.06	4186419.75	53
591	003-00143-00	2009-03-23	2012-07-17	431244.0	4221770.0	1212
592	003-00143-02-01	2014-03-17	2014-11-24	361007.0	4149184.0	252
593	003-00145-01-01	2017-03-15	2021-03-30	335558.0	4121582.0	1476
594	003-00152-01	2020-08-17	2020-09-01	420771.0	4165290.0	15
595	003-00153-00-00	2007-03-21	2009-11-25	359874.0	4122654.0	980
596	003-00153-01-01	2017-03-15	2021-03-24	337493.0	4120550.0	1470
597	003-00156-02-01	2020-03-03	2021-03-24	292050.0	4080039.0	386
598	003-00157-01-06	2010-03-08	2011-11-21	373152.0	4111952.0	623
599	003-00160-00-00	2006-03-14	2007-11-19	422796.0	4194543.0	615
600	003-00161-00-00	2006-07-26	2012-10-03	457050.0	4205695.0	2261
601	003-00165-01	2013-04-09	2021-03-23	454116.0	4206197.0	2905
602	003-00167-01-1	2015-08-31	2015-11-09	494135.0	4226847.0	70
603	003-00173-00-00	2008-03-26	2016-11-16	40984601.0	411461149.0	3157
604	003-00175-00-00	2007-03-14	2011-11-08	506953.0	4175221.0	1700
605	003-00187-03-00	2019-08-27	2019-10-31	482338.0	4200518.0	65
606	003-00188-01	2012-07-24	2012-11-12			111
607	003-00191-00-00	2006-03-27	2006-07-10	506872.0	4174635.0	105
608	003-00193-01-01	2017-03-21	2019-11-12	374721.0	4112178.0	966
609	003-00194-00-00	2006-03-08	2014-10-13	456921.0	4213504.0	3141
610	003-00194-02-02	2015-03-16	2015-08-11	455185.0	4153815.0	148
611	003-00201-04-00	2017-03-22	2021-03-31	334251.0	4139580.0	1470
612	003-00202-00-00	2006-07-19	2007-11-14	454340.0	4206014.0	483
613	003-00210-00-A0	2006-04-20	2018-11-06	448287.0	4135076.0	4583
614	003-00210-01	2020-03-12	2021-03-17	443728.0	4148112.0	370
615	003-00211-01-1	2019-06-05	2020-11-18	448122.0	4134755.0	532
616	003-00214-00-00	2006-04-24	2009-11-23	456777.0	4120064.0	1309
617	003-00218-01	2016-03-09	2016-11-09	430998.0	4220220.0	245
618	003-00220-00-00	2006-04-18	2008-11-25	296685.0	4095204.0	952
619	003-00220-00-A0	2008-03-07	2010-11-08	296685.0	4095204.0	976
620	003-00220-02-01	2009-03-09	2021-03-22	296685.0	4095204.0	4396
621	003-00224-01	2009-07-27	2018-11-12	533188.0	4251585.0	3395
622	003-00226-00-00	2009-03-10	2009-10-12	377648.0	4098525.0	216
623	003-00226-04-01	2009-03-10	2009-11-23	377648.0	4098525.0	258
624	003-00241-00-00	2010-03-16	2010-11-16	443889.0	4147804.0	245
625	003-00257-01-01	2015-03-18	2021-03-24	417776.0	4176182.0	2198
626	003-00274-00-00	2006-06-07	2006-11-21	455573.0	4153538.0	167
627	003-00277-01-01	2015-03-16	2015-11-10	456824.0	4154878.0	239
628	003-00280-01	2018-03-26	2021-03-22	430998.0	4220220.0	1092
629	003-00308-01	2017-03-27	2020-09-14	405125.0	4154808.0	1267
630	003-00319-01-1	2021-03-17	2021-03-17	431947.0	4141216.0	0
631	003-00321-01-01	2015-03-18	2021-03-22	456113.0	4212974.0	2196
632	003-00334-01-00	2017-03-29	2017-05-17	440461.0	4143328.0	49
633	003-00334-01-01	2016-04-12	2016-10-25	440461.0	4143328.0	196
634	003-00339-01-01	2015-03-16	2017-05-23	374721.0	4112178.0	799
635	003-00344-00-00	2006-05-02	2011-11-08	432774.0	4140977.0	2016
636	003-00346-00-00	2008-03-12	2008-11-11	484912.0	4201779.0	244
637	003-00371-00-00	2006-06-27	2011-11-14	440003.0	4143301.0	1966
638	003-00375-02-02	2015-03-16	2020-11-11	455222.0	4153833.0	2067
639	003-00390-01-07	2006-08-01	2006-10-30	424120.0	4111571.0	90
640	003-00396-01	2012-03-14	2012-11-21	374657.0	4113531.0	252
641	003-00410-01	2009-07-28	2009-07-28	525631.0	4254004.0	0
642	003-00442-01	2009-07-28	2018-11-13	524571.0	4231302.0	3395
643	003-00459-01	2009-08-11	2009-11-09	526409.0	4254893.0	90
644	003-00462-01-00	2020-04-20	2020-11-17	440776.31	4142620.09	211
645	003-00469-01-00	2017-03-29	2020-11-03	440792.0	4142750.0	1315
646	003-00469-01-01	2016-04-11	2016-10-17	440792.0	4142750.0	189
647	003-00508-00-A0	2006-05-02	2011-11-15	448923.0	4133513.0	2023
648	003-00552-03-3	2021-03-16	2021-03-16	448685.0	4135557.0	0
649	003-00555-01	2010-05-04	2011-04-12	506798.0	4178148.0	343
650	003-00566-00-00	2006-07-24	2006-09-18	433529.3	4140231.71	56
651	003-00579-01-00	2009-03-18	2020-11-17	432347.0	4140452.0	4262
652	003-00579-01-01	2016-04-12	2016-10-25	432263.0	4140343.0	196
653	003-00688-00-00	2017-03-29	2019-07-09	441906.0	4142310.0	832
654	003-00688-01-00	2019-03-25	2020-11-16	441906.0	4142310.0	602
655	003-00688-01-01	2016-04-11	2016-10-17	441906.0	4142310.0	189
656	003-00847-02-1	2021-03-15	2021-03-15	441974.0	4142516.0	0
657	003-00881-01-00	2015-03-18	2020-11-18	520216.0	4183696.0	2072
658	003-05308	2009-03-24	2009-11-24			245
659	003-072	2009-03-11	2009-11-04			238
660	004-00001-00-00	2006-03-08	2020-11-16	393341.0	4160456.0	5367
661	004-00001-00-20	2008-04-09	2009-11-25	416032.0	4117194.0	595
662	004-00001-02	2017-03-07	2021-03-30	304507.0	4103160.0	1484
663	004-00002-01-01	2017-09-12	2017-10-16			34
664	004-00002-02-04	2014-03-17	2021-03-22	333861.0	4088179.0	2562
665	004-00002-02-2	2013-03-18	2013-11-25	333861.0	4088179.0	252
666	004-00002-09	2013-04-24	2019-04-10	275959.0	4255250.0	2177
667	004-00003-00-00	2006-05-02	2011-11-07	470005.0	4218001.0	2015
668	004-00003-00-10	2008-06-24	2012-11-27	344508.0	4151529.0	1617
669	004-00004-00-00	2008-03-26	2020-09-09	373822.0	4166498.0	4550
670	004-00004-01	2015-09-17	2020-10-14	497520.3	4226068.03	1854
671	004-00004-04	2019-07-01	2019-10-14			105
672	004-00005-00-00	2006-05-02	2020-09-22	447037.0	4123226.0	5257
673	004-00006-00-00	2006-03-22	2013-11-19	314834.0	4189965.0	2799
674	004-00006-01	2021-03-15	2021-03-15	393841.0	4160406.0	0
675	004-00006-03	2013-03-20	2016-07-06	397242.0	4155241.0	1204
676	004-00007-00-00	2006-07-31	2012-11-05	442113.0	4098380.0	2289
677	004-00007-01-00	2015-06-03	2016-05-30	463816.0	4147446.0	362
678	004-00007-01-04	2006-07-31	2020-11-17	442113.0	4098380.0	5223
679	004-00007-02-01	2019-03-11	2021-03-29	326546.0	4112834.0	749
680	004-00007-04	2014-03-17	2014-10-29	423199.0	4181655.0	226
681	004-00008-64-1	2009-03-10	2009-11-09	407071.0	4144731.0	244
682	004-00008-80-1	2009-03-10	2009-03-10	407085.0	4144527.0	0
683	004-00009-00-00	2006-04-11	2019-06-25	301832.0	4088022.0	4823
684	004-00009-02-00	2018-04-03	2021-03-23	301832.0	4088022.0	1085
685	004-00010-00-00	2006-03-07	2011-11-09	397562.0	4154909.0	2073
686	004-00010-02-01	2014-03-19	2021-03-24	328342.0	4106476.0	2562
687	004-00011-01-00	2019-06-03	2019-09-16	376989.0	4155281.0	105
688	004-00013-02	2009-03-09	2021-03-23	437463.0	4142547.0	4397
689	004-00014-36-01	2017-03-07	2021-03-29	340670.0	4123011.0	1483
690	004-00015-00-00	2006-03-13	2008-11-24	306512.0	4083722.0	987
691	004-00015-01-00	2009-03-17	2011-11-16	306512.0	4083722.0	974
692	004-00016-00-00	2006-04-10	2006-11-08	299995.0	4091267.0	212
693	004-00017-00-00	2006-03-28	2015-10-27	300069.0	4091323.0	3500
694	004-00017-00-02	2011-04-04	2011-11-16	300069.0	4091323.0	226
695	004-00017-01-00	2017-03-22	2021-03-31	335392.0	4140763.0	1470
696	004-00017-02-01	2016-04-13	2017-05-17	447077.0	4147075.0	399
697	004-00017-07-00	2015-03-17	2021-03-16	413282.0	4112310.0	2191
698	004-00018-00-00	2006-06-05	2018-11-05	426615.0	4111509.0	4536
