codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days	lat	lon
013-00011-00-00	2008-04-07	2019-07-17	404305.65	4108822.88	4118	37.12086056037868	-4.07719659279067
010-00193-00-00	2008-04-07	2019-07-17	406205.72	4111164.6	4118	37.142158160516196	-4.056104825438025
015-00008-00-00	2008-03-17	2019-06-26	335045.0	4146134.0	4118	37.44736101136435	-4.864821347864473
016-00004-00-00	2008-04-07	2019-07-17	403440.12	4113436.37	4118	37.162351120742024	-4.087533103615898
033-00008-00-00	2008-03-17	2019-06-26	393651.0	4149803.0	4118	37.48902242663008	-4.202978854274965
069-00041-00-00	2008-03-17	2019-06-24	379366.0	4161521.0	4116	37.59285814185811	-4.3664517699988235
026-00038-00-00	2008-03-18	2019-06-25	339853.0	4139534.0	4116	37.38874476486453	-4.809060628662819
002-00036-00-00	2008-03-18	2019-06-25	341128.0	4148534.0	4116	37.470048222250284	-4.796601733960168
006-00017-00-A0	2008-03-17	2019-06-24	384970.0	4181349.0	4116	37.772246901580914	-4.306118858847247
010-00166-00-20	2008-04-02	2019-06-26	381870.0	4142820.0	4102	37.42466473606946	-4.335090206833694
005-00044-00-00	2008-05-21	2019-07-10	445828.0	4138194.0	4067	37.38892339926621	-3.611965807251432
003-00006-08-00	2009-04-29	2020-06-17	367090.0	4158231.0	4067	37.56152229073678	-4.504866332689662
013-00171-00-00	2006-04-17	2017-06-05	402066.35	4110736.21	4067	37.13787286724288	-4.10264955753718
016-00049-04-01	2010-02-03	2021-03-17	306480.0	4229668.0	4060	38.194177341139216	-5.209877045591525
002-00557-00-00	2008-03-01	2019-04-08	396839.0	4122631.0	4055	37.24450998199473	-4.163137646087785
013-00027-00-10	2008-06-04	2019-07-10	462901.0	4153208.0	4053	37.52509274779592	-3.4198586336185155
007-00018-01-01	2010-03-08	2021-03-24	371625.0	4211704.0	4034	38.043972019113205	-4.463009737012118
004-00144-01-0	2010-03-07	2021-03-23	421453.0	4135237.0	4034	37.36052717093194	-3.8869839198677774
001-00023-01-01	2010-03-09	2021-03-24	356321.0	4118041.0	4033	37.197784384650696	-4.61894960928513
016-00144-03-01	2010-03-09	2021-03-24	352957.0	4121182.0	4033	37.22556182809577	-4.657459379055676
002-00001-01-01	2010-03-09	2021-03-24	318250.0	4101652.0	4033	37.043507182042305	-5.043729263765567
015-00051-01-01	2010-03-09	2021-03-24	353445.0	4121682.0	4033	37.2301438338046	-4.652059068380033
024-00016-01-01	2010-03-09	2021-03-24	349388.0	4122542.0	4033	37.23724582849192	-4.697947830460803
009-00024-04-01	2010-03-09	2021-03-24	356026.0	4121567.0	4033	37.22950987052331	-4.622952964029418
015-00206-01-01	2010-03-09	2021-03-24	354289.0	4120249.0	4033	37.2173642854855	-4.642268490344668
025-00119-01-01	2010-03-09	2021-03-24	351694.0	4120213.0	4033	37.21663083629374	-4.671497605173991
021-00020-02-01	2010-03-09	2021-03-24	346780.0	4120751.0	4033	37.220683810661434	-4.72696928365292
011-00004-05-01	2010-03-09	2021-03-24	357436.0	4119719.0	4033	37.213075116168376	-4.606711082991756
015-00004-01-01	2010-03-09	2021-03-24	357934.0	4117040.0	4033	37.18901171943102	-4.60059066061651
012-00091-01-01	2010-03-09	2021-03-24	354391.0	411918.0	4033	3.725719051355191	-4.311189944597444
003-00036-01-01	2010-03-09	2021-03-24	359252.0	4118557.0	4033	37.202880559909005	-4.586032579618615
008-00005-01-01	2010-03-10	2021-03-24	345781.0	4153335.0	4032	37.514091001723656	-4.745012326671038
003-00021-01-01	2010-03-10	2021-03-24	348807.0	4117317.0	4032	37.19007393442221	-4.703436148120987
019-00035-02-01	2010-03-10	2021-03-24	350708.0	4118508.0	4032	37.201111095846024	-4.682264903782433
018-00006-01-01	2010-03-10	2021-03-24	351264.0	4118964.0	4032	37.20530856409849	-4.676093063605736
027-00129-00-00	2008-03-17	2019-04-01	395919.0	4171312.0	4032	37.68311182845299	-4.180386317682014
087-00001-00-00	2006-05-02	2017-05-16	470203.0	4202415.0	4032	37.96886673543293	-3.3392400492886676
017-00060-01-01	2010-03-10	2021-03-24	350161.0	4119447.0	4032	37.20948398794499	-4.688614760081786
037-00099-02-01	2010-03-10	2021-03-24	330599.0	4103208.0	4032	37.05983615680741	-4.905291091491816
012-00006-02-01	2010-03-10	2021-03-24	356377.0	4113045.0	4032	37.15277624909111	-4.617358721270648
002-00019-03-01	2010-03-10	2021-03-24	348839.0	4118278.0	4032	37.198737861814124	-4.703270316907635
001-00010-08-01	2010-03-10	2021-03-24	355335.0	4115402.0	4032	37.17385337107608	-4.629544497232393
013-00023-03-01	2010-03-10	2021-03-24	355797.0	4112590.0	4032	37.148587139484064	-4.6238001087854075
005-00022-01-01	2010-03-04	2021-03-17	330552.0	4214621.0	4031	38.063492268350494	-4.931568380819735
108-00004-25-00	2010-03-09	2021-03-22	358054.0	4096306.0	4031	37.00220062829057	-4.595316501876692
003-00096-03-01	2010-03-05	2021-03-17	325354.0	4215805.0	4030	38.0731685016359	-4.991077989259428
012-00141-02	2010-03-15	2021-03-24	430109.0	4151455.0	4027	37.507391084184206	-3.7907823507692098
015-00030-07-01	2010-03-08	2021-03-17	35729.0	4211928.0	4027	-9999999.0	-9999999.0
028-00017-01	2010-03-15	2021-03-24	435267.0	4128452.0	4027	37.300439545031985	-3.7304112722501563
052-00176-01	2010-03-15	2021-03-24	420669.0	4145414.0	4027	37.45218274245282	-3.896928993809527
005-00765-07-0	2010-03-15	2021-03-24	432156.0	4149015.0	4027	37.485552478710595	-3.767398407041547
004-00077-01	2010-03-15	2021-03-24	431078.0	4141654.0	4027	37.41912866729674	-3.7789025862775256
010-00165-02-01	2010-03-08	2021-03-17	365901.0	4208716.0	4027	38.01622140989571	-4.5276623733433965
017-00133-01-01	2010-03-08	2021-03-17	363853.0	4214899.0	4027	38.0716218868081	-4.552161290363439
017-00251-01-01	2010-03-08	2021-03-17	363180.0	4212284.0	4027	38.04796058165205	-4.5593311528917795
019-00072-02-01	2010-03-08	2021-03-17	355150.0	4215617.0	4027	38.076738380918854	-4.651489586638935
030-00124-02-01	2010-03-08	2021-03-17	373635.0	4212532.0	4027	38.05171508472953	-4.440255923382522
044-00077-00-00	2006-05-08	2017-05-16	468213.0	4201635.0	4026	37.961769256371475	-3.3618613740807093
053-00004-01-00	2010-03-15	2021-03-22	352841.0	4102826.0	4025	37.0601480221311	-4.655157765662867
041-00043-31	2010-03-10	2021-03-17	348567.0	4232831.0	4025	38.23073315694258	-4.730174900616028
062-00064-01	2010-03-10	2021-03-17	337562.0	4223309.0	4025	38.14303972953968	-4.853676414529793
021-00125-11	2010-03-10	2021-03-17	363072.0	4228592.0	4025	38.19486881638386	-4.563692688012642
035-00079-01	2010-03-10	2021-03-17	354746.0	4231879.0	4025	38.22317610653391	-4.659410692906481
035-00060-07	2010-03-10	2021-03-17	329711.0	4232831.0	4025	38.22736057050406	-4.9455029188932365
001-00162-01-00	2010-03-15	2021-03-22	369846.0	4110714.0	4025	37.13374366337768	-4.465324665645298
044-00133-01	2010-03-10	2021-03-17	344150.0	4231129.0	4025	38.2146465888663	-4.780244694828867
001-00004-02-00	2010-03-15	2021-03-22	344773.0	4115370.0	4025	37.171869482533744	-4.748462192696383
009-00002-06-00	2010-03-15	2021-03-22	354185.0	4115338.0	4025	37.17309787410757	-4.642481078459302
042-00073-03	2010-03-10	2021-03-17	354495.0	4221483.0	4025	38.129479729024865	-4.660150297285452
037-00044-03	2010-03-10	2021-03-17	334160.0	4227830.0	4025	38.18314465829381	-4.893532692472933
048-00048-08	2010-03-10	2021-03-17	335508.0	4230017.0	4025	38.20309175131889	-4.878655310306773
014-00104-06	2010-03-15	2021-03-22	425353.0	4137005.0	4025	37.37678399417467	-3.8431263516156733
095-00095-00-00	2006-05-09	2017-05-16	466949.0	4211151.0	4025	38.047488951545574	-3.376688918888711
060-00054-02	2010-03-10	2021-03-17	334954.0	4226248.0	4025	38.16904022813732	-4.88410439464434
047-00125-03	2010-03-10	2021-03-17	349227.0	4222377.0	4025	38.13666878478629	-4.720420485424595
048-00070-01	2010-03-10	2021-03-17	351173.0	4228564.0	4025	38.19272852923793	-4.699518239632089
042-00008-00-00	2006-05-02	2017-05-08	469981.0	4198580.0	4024	37.93429527863516	-3.3416073932630312
089-00321-00-10	2010-03-17	2021-03-23	468521.0	4203138.0	4024	37.975326184598025	-3.3584210335133626
006-00001-16-00	2010-03-16	2021-03-22	338260.0	4089223.0	4024	36.93518538557734	-4.816166437226206
008-00263-01-00	2010-03-10	2021-03-16	373908.0	41411363.0	4024	-9999999.0	-9999999.0
001-00089-01	2010-03-17	2021-03-22	428766.0	4144045.0	4023	37.44050343817023	-3.805259495132518
005-00034-05-00	2010-03-16	2021-03-16	446319.16	4135712.56	4018	37.36658590092029	-3.6062375406708975
013-00027-03-00	2010-03-22	2021-03-22	362725.0	4117041.0	4018	37.18973758672234	-4.546631154763128
035-00018-00-00	2006-05-08	2017-05-08	469580.0	4195223.0	4018	37.904025773895384	-3.3460287954714474
010-00005-01-00	2010-03-16	2021-03-15	462534.0	4140003.0	4017	37.40605500804086	-3.4233402997281623
005-00079-05-00	2010-03-16	2021-03-15	427467.8	411264.33	4017	3.720542206497656	-3.6531819233355933
007-00150-01-0	2010-03-16	2021-03-10	426359.0	4114061.0	4012	37.17006873013249	-3.82949273102153
012-00006-06-00	2010-03-29	2021-03-22	364598.0	4118342.0	4011	37.201734373139765	-4.525771520273704
022-00361-01-00	2010-04-05	2021-03-22	474551.0	4227887.0	4004	38.19856943046513	-3.2906459121545897
071-00024-00-00	2006-05-09	2017-04-24	410272.79	4132701.9	4003	37.33666558858918	-4.012911365964788
022-00001-01-00	2009-04-22	2020-03-24	385917.0	4172783.0	3989	37.69517734433013	-4.294024314076081
007-00129-00-00	2006-06-28	2017-05-17	449818.0	4144945.0	3976	37.44999716855082	-3.567352879540586
052-00358-00-00	2006-06-12	2017-04-26	407515.65	4130661.04	3971	37.318001929911354	-4.043776997095596
052-00025-00-00	2006-06-13	2017-04-26	408028.08	4128584.36	3970	37.299336769214975	-4.037737308029226
045-00021-00-00	2006-06-13	2017-04-25	413362.28	4131541.53	3969	37.32650106776275	-3.977903920365413
043-00135-00-00	2006-06-13	2017-04-25	415730.88	4134382.85	3969	37.35232686358144	-3.951495315829504
039-00051-00-00	2006-06-14	2017-04-24	410494.2	4135883.21	3967	37.365358479798196	-4.01079664141989
034-00077-00-00	2006-06-14	2017-04-24	408144.92	4136629.48	3967	37.37185446519481	-4.037415949175768
057-00059-00-00	2006-07-03	2017-04-26	403871.0	4130798.0	3950	37.31886630583172	-4.084921597691331
015-00243-00-00	2008-03-01	2018-11-12	402684.0	4112628.0	3908	37.1549872072623	-4.095942519520717
015-00174-01-01	2010-03-10	2020-11-18	309178.3551	4227851.0	3906	38.17838909604305	-5.178596576670826
051-00015-04	2010-03-10	2020-11-18	350054.0	4230780.0	3906	38.212505850356216	-4.712759098668674
050-00085-00-00	2008-03-11	2018-11-19	350427.0	4147777.0	3905	37.46477973165504	-4.691333655970948
016-00210-01-0	2010-03-17	2020-11-18	422736.0	4120059.0	3899	37.22383654581235	-3.870918870424949
022-00166-00-20	2007-03-14	2017-11-14	541075.0	4187044.0	3898	37.829891344763766	-2.533238579576933
008-00511-00-10	2007-03-14	2017-11-14	538943.0	4185504.0	3898	37.81610499410811	-2.5575480430976025
007-00013-00-30	2007-03-14	2017-11-13	539271.59	4182777.04	3897	37.79151301992053	-2.55396270261342
062-00001-00-00	2007-03-16	2017-11-06	374883.0	4165089.0	3888	37.62440969456629	-4.417828139400039
009-00009-00-00	2006-03-28	2016-11-16	343782.0	4152861.0	3886	37.509484283299855	-4.767520796800572
053-00021-00-00	2006-04-03	2016-11-16	464491.0	4208264.0	3880	38.02137641025744	-3.40455947410753
011-00084-00-00	2010-03-24	2020-11-03	427860.0	4106983.0	3877	37.106389655208524	-3.811904956396929
003-00029-06-01	2010-03-08	2020-10-14	363908.0	4220771.0	3873	38.12453356224091	-4.55265369643451
005-00141-12-01	2010-03-08	2020-10-14	367275.0	4212987.0	3873	38.05490411751263	-4.512806231816077
018-00008-00-A1	2008-04-01	2018-11-06	444910.0	4133297.0	3871	37.34473096516871	-3.6219711782858
003-00056-00-00	2006-04-03	2016-11-07	470528.0	4217500.0	3871	38.10483374971701	-3.336160841506453
066-00231-00-*0	2007-04-09	2017-11-07	468901.0	4212222.0	3865	38.05721067657382	-3.354488535025663
020-00070-00-00	2008-04-23	2018-11-19	347086.0	4134158.0	3862	37.341529847842764	-4.726279248717956
049-00551-00-00	2006-05-02	2016-11-16	465902.0	4206000.0	3851	38.00102592366481	-3.388376411402492
041-00032-00-00	2006-05-02	2016-11-15	470079.0	4196448.0	3850	37.91508310116233	-3.340403607472063
085-00238-00-00	2006-05-02	2016-11-15	468676.0	4204537.0	3850	37.98794039051771	-3.3567172608838174
051-00353-00-00	2006-05-02	2016-11-14	465394.0	4206908.0	3849	38.009190185737715	-3.3942062216977478
090-00152-00-00	2006-05-02	2016-11-14	467319.0	4205798.0	3849	37.999257547305696	-3.372227891541075
010-00362-00-00	2006-04-18	2016-10-26	445523.0	4206069.0	3844	38.000652216963125	-3.620488383395689
015-00204-00-00	2006-05-02	2016-11-09	462830.0	4210110.0	3844	38.037947052901956	-3.423578824273026
071-00058-00-00	2006-05-09	2016-11-16	467023.0	4213008.0	3844	38.064228085962874	-3.375931143305983
087-00056-00-00	2006-05-08	2016-11-15	473076.0	4200210.0	3844	37.949083214177215	-3.3064486933059336
080-00075-00-00	2006-05-07	2016-11-14	470062.0	4207756.0	3844	38.016999198379054	-3.341068130260808
065-00025-00-00	2006-05-02	2016-11-07	467316.0	4216209.0	3842	38.09308801553545	-3.372737475947339
096-00044-00-00	2006-05-09	2016-11-14	467436.0	4209802.0	3842	38.03534854463422	-3.371077228576367
042-00067-00-00	2007-05-09	2017-11-13	296302.0	409084.0	3841	3.6991561822911487	-4.834066012781633
004-00211-00-00	2006-05-10	2016-11-09	477841.0	4210497.0	3836	38.041926844331165	-3.2525317343631905
081-00473-00-00	2006-05-17	2016-11-15	469747.0	4206335.0	3835	38.004181659207156	-3.3445967451189276
005-00158-00-00	2006-05-02	2016-09-26	396688.0	4121353.5	3800	37.23298016440306	-4.16466267791903
001-00048-00-50	2009-03-25	2019-07-24	435359.0	4126802.0	3773	37.2855740828357	-3.729229705446852
094-00002-01-01	2009-03-11	2019-06-26	370006.0	4136580.0	3759	37.36684678534244	-4.468039879555027
008-00106-05-01	2010-03-04	2020-06-17	313201.1435	4223207.6335	3758	38.13741202491008	-5.131480111592368
066-00014-08-01	2010-03-09	2020-06-17	322308.0	4218488.0	3753	38.09674129548191	-5.0264517280049015
013-00243-00-00	2010-03-18	2020-04-28	436566.0	4132124.0	3694	37.33362571160333	-3.7160690405130414
018-00010-01-00	2011-03-01	2021-03-24	357941.0	4112309.0	3676	37.14638339990014	-4.599612864823236
008-00030-00-00	2006-06-28	2016-07-18	409899.555	4106409.788	3673	37.09966711550461	-4.013947277311737
013-00258-00-00	2006-06-28	2016-07-18	402953.028	4113993.643	3673	37.167323094555194	-4.0930905421288575
025-00009-04-01	2011-03-07	2021-03-24	366981.0	4112100.0	3670	37.14583002684012	-4.4978162867088525
039-00025-01-00	2011-03-09	2021-03-24	346272.0	4110308.0	3668	37.12650837386566	-4.7305447766167985
036-00011-01	2011-03-07	2021-03-16	357269.0	4106691.0	3662	37.09565898149537	-4.606106934852413
041-00013-02-00	2011-03-16	2021-03-24	352780.0	4112978.0	3661	37.151612938504215	-4.657836589622787
083-00015-05	2011-03-16	2021-03-23	410155.0	4144868.0	3660	37.44630013430445	-4.015719330107478
020-00064-04-00	2011-03-21	2021-03-24	304366.0	4083310.0	3656	36.875493957549175	-5.195000468208393
019-00047-02-00	2011-03-22	2021-03-24	355705.0	4110817.0	3655	37.132597181760424	-4.624493957922637
002-00003-05	2011-03-14	2021-03-15	412381.0	4117344.0	3654	37.19845114061588	-3.987306519649497
062-00007-06-00	2011-03-22	2021-03-23	251421.0	4078386.0	3654	36.81870857366349	-5.78685826542369
017-00027-01-01	2011-03-29	2021-03-24	285242.0	4082520.0	3648	36.86422326722545	-5.409182227437513
001-00003-02-01	2011-03-30	2021-03-24	294503.0	4083056.0	3647	36.871111225833175	-5.305514429040692
007-00003-02-01	2011-03-29	2021-03-23	287394.0	4078718.0	3647	36.830466057139326	-5.383995884066818
031-00079-04-01	2011-03-30	2021-03-24	283386.0	4085488.0	3647	36.89053076857795	-5.430833643094828
018-00012-02-01	2011-03-30	2021-03-23	283107.0	4081747.0	3646	36.856773487133545	-5.432892573995241
019-00094-03-01	2011-03-30	2021-03-23	281152.0	4083422.0	3646	36.871408360875854	-5.4552865504749875
014-00075-01-1	2011-04-06	2021-03-16	416502.0	4130306.0	3632	37.31565315751525	-3.942330439426184
060-00075-01	2011-04-06	2021-03-16	404830.0	4133710.0	3632	37.34520895802919	-4.074473716861025
070-00026-01	2011-04-06	2021-03-15	411056.0	4133078.0	3631	37.340130560826594	-4.004116248632352
003-00004-01-01	2011-05-01	2021-03-24	350818.0	4122396.0	3615	37.23616036540989	-4.681803639111822
075-00177-00-01	2006-05-09	2016-03-22	470748.0	4210114.0	3605	38.03827356436017	-3.33334929325435
021-00092-01-01	2011-05-25	2021-03-24	348529.0	4120544.0	3591	37.21910448243316	-4.707221984725216
011-00067-01-00	2011-06-27	2021-03-24	309092.0	4079312.0	3558	36.84044600656042	-5.141003839375868
012-00328-00	2011-06-29	2021-03-17	404692.4247	410718.5681	3549	3.715428948030594	-3.858265000193173
007-00060-01-00	2012-03-13	2021-11-24	353515.0	4139174.0	3543	37.387761212204246	-4.654721534132691
005-00030-01-01	2009-03-09	2018-11-19	344116.0	4147187.0	3542	37.4584213577976	-4.762541759408402
072-00083-03	2011-07-13	2021-03-23	412485.0	4167559.0	3541	37.65102032418863	-3.9920886800539304
020-00136-02	2011-07-13	2021-03-22	419510.0	4174145.0	3540	37.71101777914347	-3.913188813653235
002-00092-00-A0	2008-03-07	2017-11-14	302833.0	4088988.0	3539	36.926321611638066	-5.213666631107312
030-00066-06-1	2011-03-14	2020-11-17	451697.0	4143964.0	3536	37.441255152132854	-3.546045719028982
164-00183-02-01	2011-03-08	2020-11-11	362380.0	4087863.0	3536	36.926762576949145	-4.54517471616028
061-00025-01-01	2011-03-08	2020-11-11	341736.0	4102650.0	3536	37.05675408807914	-4.779970249749536
044-00037-01-00	2011-07-18	2021-03-22	364909.0	4105377.0	3535	37.08495149795998	-4.519928232629809
016-00026-01-01	2011-03-08	2020-11-10	349985.0	4108604.0	3535	37.111757497536615	-4.688422496152977
005-00044-01	2009-03-11	2018-11-13	404486.0	4154607.0	3534	37.53350062048025	-4.0810629169552906
006-00084-02-01	2011-03-16	2020-11-17	345556.0	4157133.0	3534	37.54827111954905	-4.748355935169098
017-00194-01-00	2011-03-16	2020-11-11	386356.0	4144449.0	3528	37.43990615882168	-4.284652783570953
002-00002-01	2011-07-20	2021-03-16	378089.0	4141229.0	3527	37.40983765559256	-4.377548799215868
002-18103	2009-03-24	2018-11-14	461355.0	4146424.0	3522	37.4638822655064	-3.4369982150333094
012-01011	2009-03-24	2018-11-14	429088.0	4099411.0	3522	37.03823368586785	-3.797370651349203
007-16001	2009-03-24	2018-11-14	444544.0	4146847.0	3522	37.46683898142071	-3.6271202496678323
026-00054-02	2010-03-16	2019-11-05	338325.0	4161221.0	3521	37.58385951257118	-4.8310773273445085
007-00846-02	2011-03-29	2020-11-16	402335.0	4124507.0	3520	37.262009626900266	-4.101427257303279
008-00021-01	2011-03-15	2020-10-29	438977.0	4130135.0	3516	37.315859879387325	-3.688690880951751
016-00054-03	2009-03-31	2018-11-14	421539.0	4119275.0	3515	37.21667036083413	-3.8843274826943603
002-00756-01	2010-03-17	2019-10-28	502135.0	4174752.0	3512	37.72002293749559	-2.9757744430109634
002-00533-01	2010-03-23	2019-10-29	505631.0	4176346.0	3507	37.73437533394057	-2.936093473867068
011-00004-01-00	2009-03-11	2018-10-09	356312.0	4114385.0	3499	37.164840440499695	-4.618347854278307
042-00005-01	2011-03-23	2020-10-13	450510.0	4152881.0	3492	37.52156367454378	-3.560063269845335
016-00134-01-01	2011-03-30	2020-09-30	287178.0	4084260.0	3472	36.88033319275096	-5.3879691959638265
504-10003-03-1	2011-05-23	2020-11-17	497960.0	4162653.0	3466	37.610969874656924	-3.0231137633252705
012-00317-05	2011-05-25	2020-11-03	396704.0	4131280.0	3450	37.32244092115983	-4.1658614234850955
022-00023-00-00	2011-05-25	2020-11-03	388947.0	4114625.0	3450	37.171452869415745	-4.250909400690423
052-00376-01	2009-07-20	2018-11-13	512418.0	4235856.0	3403	38.27066422276195	-2.8580372930298705
043-00127-01	2009-07-20	2018-11-12	514774.0	4238303.0	3402	38.29268195627996	-2.8310524727699264
029-00136-00-01	2010-03-09	2019-06-26	344517.0	4142251.0	3396	37.41401792981894	-4.756969494481736
073-00066-01	2009-07-27	2018-11-13	517866.0	4236056.0	3396	38.272374828300045	-2.7957509611306417
